No.,Time,Source,Destination,Protocol,Length
1986,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1987,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1988,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1989,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1990,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1991,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1992,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1993,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1994,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1995,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1996,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1997,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
1998,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
1999,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2000,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2001,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2002,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2003,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2004,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2005,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2006,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2007,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2008,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2009,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2010,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2011,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2012,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2013,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2014,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2015,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2016,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
2017,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1138
2018,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
2019,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,854
2020,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2021,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,148
2022,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
2023,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2024,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2025,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,513
2026,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2027,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
2028,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
2029,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2030,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2031,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,306
2032,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2033,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,377
2034,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2035,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
2036,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
2037,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2038,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2039,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,98
2040,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,170
2041,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
2042,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
2043,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,110
2044,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2045,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
2046,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,901
2047,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,98
2048,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,177
2049,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,93
2050,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,102
2051,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,102
2052,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2053,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2054,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2055,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,158
2056,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,170
2057,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1399
2058,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,424
2059,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,854
2060,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,148
2061,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
2062,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2063,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,98
2064,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,98
2065,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,98
2066,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,98
2067,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2068,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2069,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2070,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2071,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2072,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2073,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2074,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,170
2075,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
2076,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,89
2077,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
2078,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,985
2079,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2080,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2081,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2082,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,677
2083,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,90
2084,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,87
2085,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,175
2086,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,94
2087,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2088,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,603
2089,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,519
2090,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2091,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,98
2092,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,107
2093,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,107
2094,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2095,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,185
2096,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2097,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,163
2098,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2099,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2100,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,123
2101,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,135
2102,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
2103,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2104,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2105,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2106,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2107,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2108,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2109,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1195
2110,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
2111,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2112,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
2113,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
2114,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,99
2115,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,99
2116,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,695
2117,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2118,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2119,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2120,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2121,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2122,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2123,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,788
2124,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2125,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,89
2126,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,150
2127,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,256
2128,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,375
2129,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,115
2130,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,127
2131,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1399
2132,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1399
2133,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,842
2134,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2135,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,94
2136,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2137,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,758
2138,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,92
2139,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,586
2140,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2141,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,700
2142,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
2143,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
2144,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2145,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,74
2146,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,164
2147,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2148,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2149,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2150,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2151,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2152,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2153,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2154,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2155,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2156,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2157,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2158,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2159,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2160,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2161,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2162,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2163,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2164,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2165,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2166,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2167,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2168,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2169,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,299
2170,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
2171,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2172,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2173,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2174,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2175,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2176,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,677
2177,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,90
2178,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,87
2179,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,175
2180,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,767
2181,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,74
2182,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,66
2183,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,854
2184,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,148
2185,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2186,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2187,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
2188,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2189,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,170
2190,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,730
2191,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,72
2192,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,236
2193,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,117
2194,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1395
2195,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,93
2196,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,561
2197,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,317
2198,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,98
2199,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,515
2200,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,117
2201,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
2202,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2203,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
2204,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,477
2205,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,185
2206,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2207,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2208,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,66
2209,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,66
2210,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,66
2211,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2212,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
2213,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,88
2214,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,834
2215,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,128
2216,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,2048,97
2217,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2218,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,66
2219,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,66
2220,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,66
2221,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,86
2222,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,150
2223,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,2048,97
2224,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,163
2225,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,822
2226,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2227,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,125
2228,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,125
2229,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2230,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,527
2231,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2232,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,1444
2233,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,507
2234,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2235,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2236,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2237,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2238,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2239,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2240,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2241,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2242,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2243,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2244,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1263
2245,2023-06-02 16:05:15.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,86
2246,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
2247,2023-06-02 16:05:15.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1294
